Unnamed: 0,Unnamed: 1,Unnamed: 2,Waste,"Energy, kJ","Energy, kcal",Nitrogen-to-protein factor,"Nitrogen, total","Protein, videnskabelig",Protein labeling,Carbohydrate by difference,"Carbohydrates, available","Carbohydrate, declaration",Added sugar,Dietary fiber,"Fat, total",Fatty acid conversion factor (FCF),Alcohol,Ash,Dry matter,Water,Vitamin A,Retinol,beta-carotene,Vitamin D,Vitamin D3,D2 ergocalciferol,Vitamin D3 25-hydroxy,25-hydroxyergocalciferol,Vitamin E,alpha-tocopherol,gamma-tocopherol,delta-tocopherol,alpha-tokotrienol,Vitamin K1,Vitamin B1,thiamine,"Vitamin B2, Riboflavin",Niacin Equivalent,Niacin,Vitamin B6,Pantothenic,Biotin,Folate,"Folate, free",B12,C Vitamin,L-ascorbic acid,L-dehydroascorbic,"Sulfur, S","Chloride, Cl","Sodium, Na","Potassium, K","Calcium, Ca","Magnesium, Mg","Phosphorus, P","Iron, Fe","Copper, Cu","Zinc, Zn",Iodine In,"Manganese, Mn","Chromium, Cr","Selenium, Se","Molybdenum, Mo","Cobalt, Co.","Nickel, Ni","Fluoron, F","Silicon, Si","Rubidium, Rb","Aluminum, Al","Boron, B","Bromine, Br",Mercury Hg,"Arsenic, As",Arsen inorganic,"Cadmium, Cd","Lead, Pb","Tin, Sn",L-lactic acid,D-lactic acid,"Lactic acid, total",Citric acid,Oxalic acid,Malic acid,Benzoic acid,"Organic acids, tot.",Histamine,Tyramine,Phenylethylamine,Putrescin,Cadaverine,Spermine,Spermidine,Serotonin,Fructose,Galactose,Glucose,"Monosaccharides, total",Lactose,Maltose,Sucrose,Disaccharides total,Raffinose,Other sugars,"Sugars, total",Sorbitol,Inositol,Maltitol,"Sugar alcohols, total",Starch,IDF,SDFP,SDFS,Hexose,Pentose,Uronic Acid,Cellulose,Lignin,Crude fibers,Neutr.Det.Fibre (NDF),C4: 0,C6: 0,C8: 0,C10: 0,C12: 0,C13: 0,C14: 0,C15: 0,C16: 0,C17: 0,C18: 0,C20: 0,C21:0,C22: 0,C23:0,C24: 0,"Saturated F.A., other","C12:1,n-1",C14: 1 n-5,C15: 1,C16: 1 n-7,C17: 1 n-7,C18: 1 n-9,C18: 1 n-7,C20: 1 n-9,C20: 1 n-11,C22: 1 n-9,C22: 1 n-11,C24: 1 n-9,Other monounsaturated.,C18: 2 n-6,"C18: 2 conj-A, undifferentiated",C18: 3 n-3,C18: 3 n-6,"C18: 4, n-3",C20: 2 n-6,"C22:2,n-6","C22:4,n-6","C22:5,n-6",C20: 3 n-3,"C20: 4, n-3",C20: 3 n-6,"C20: 4, n-6","C20: 5, n-3","C22: 5, n-3","C22: 6, n-3",Other polyunsaturated,C14: 1 trans-9,C16: 1 trans,C18: 1 trans-n-9,C20: 1 trans,C22: 1 trans,"C18: 2, trans, undifferentiated",Other fatty acids,Sum saturated,Sum monounsaturated,Sum polyunsaturated,"Trans fatty acids, total","Fatty acids, total",Sum n-3 fatty acids,Sum n-6 fatty acids,Cholesterol,Isoleucine,Leucine,Lysine,Methionine,Cystine,Phenylalanine,Tyrosine,Threonine,Tryptophan,Valin,Arginine,Histidine,Alanine,Aspartic acid,Glutamic acid,Glycine,Proline,Hydroxyproline,Serin,Density
1134,Infant food,0,0,254,61,6.25,0.192,1.2,1.2,7.5,7.5,7.5,nv,0,3.5,0.945,0,0.5,12.7,87.3,70,nv,nv,1,nv,nv,nv,nv,0.8,nv,nv,nv,nv,5.4,0.05,nv,0.1,0.7,nv,0.05,0.3,1.5,6,nv,0.2,6.7,nv,nv,nv,43,15,59,41,5,21,0.4,0.04,0.5,10,0.005,nv,1.3,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,7.5,nv,nv,7.5,nv,nv,7.5,nv,3.3,nv,3.3,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,3.307,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv
1135,Sugar confectionery,Vecao,0,2342,561,4.74,0.688,3.3,4.3,61,60.5,59.4,50,0.5,33.9,0.94,0,1.3,99.4,0.6,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,17,528,15,92,nv,4.2,0.595,1.56,nv,0.92,nv,nv,nv,nv,138,nv,nv,nv,nv,nv,nv,nv,nv,nv,1.4,3,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,51.3,51.3,nv,nv,51.3,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,31.866,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv
1136,Charcuterie,"Pork, mettwurst, smoked",0,1180,285,6.25,1.849,11.6,11.6,3.6,3.3,4.1,nv,0.3,25,0.921,0,3,43.2,56.8,8.7,8.7,0,0.57,0,nv,0.114,nv,0.59,0.59,nv,nv,nv,0,0.349,nv,0.148,4.58,2.7,0.11,0.57,5.2,4.8,1.5,0.74,32.4,32.4,nv,nv,1370,1050,203,22.1,16.3,224,0.84,0.06,1.19,2.1,0.04,1.5,7.3,nv,nv,2.8,nv,nv,nv,nv,nv,nv,0.43,nv,nv,0.66,1.57,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0,nv,0,0,1.61,0,0.02,1.63,nv,nv,1.63,nv,nv,nv,nv,2.5,nv,nv,nv,0.19,0.08,0.01,0.03,0,nv,nv,nv,nv,nv,0,0,nv,0.35,nv,5.501,nv,2.8,0,nv,0,nv,0,nv,nv,0,nv,0.67,nv,10.402,nv,nv,0.197,nv,nv,nv,nv,2.26,nv,0.224,nv,nv,nv,nv,nv,nv,nv,nv,nv,0,nv,nv,0,nv,nv,nv,0,nv,nv,nv,0.62,8.652,11.269,2.484,0,23.025,0.224,2.26,59,481,832,906,277,94,425,351,462,113,592,721,314,740,943,1550,869,684,nv,481,nv
1138,Sandwiches,"Sandwich with ham and cheese, toasted, fast food",0,1248,298,6.25,1.76,11,11,34.5,32.8,32.8,nv,1.7,13.2,0.92,0,2.8,61.5,38.5,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.19,nv,0.112,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,1020,740,143,136,21.9,221,0.718,0.0852,1.4,nv,0.305,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.141,0.068,0.022,0.112,0.136,nv,0.414,0.02,2.195,0,0.809,0.046,nv,0.079,nv,0,nv,nv,0.005,nv,0.106,0,4.728,0.269,0,0.101,0.034,0,0,nv,2.096,0,0.594,0.009,0,0,nv,nv,nv,nv,0,nv,0,0,0,0,nv,nv,0,0.157,0,0,0.044,0,4.042,5.243,2.699,0.201,12.186,0.594,2.106,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv
1142,High-fat fruit and seeds,Alfalfa seeds,0,1702,405,6.25,5.616,35.1,35.1,41.8,33.9,33.9,0,7.9,12.6,0.95,0,3.1,92.6,7.4,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,1.08,nv,0.58,1.8,1.8,nv,nv,nv,nv,nv,nv,26,26,nv,nv,nv,nv,nv,136,nv,nv,12.9,nv,6.9,nv,nv,9.1,90,nv,nv,730,nv,nv,nv,nv,nv,nv,0.3,0,nv,9.6,7.2,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,11.97,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv
1147,Dressings,"Salad dressing, mayonnaise",0,1437,348,6.25,0.187,1.2,1.2,12.6,12.6,12.6,nv,0,32.5,0.956,0,2,48.3,51.7,3.5,3.5,nv,0,0,nv,nv,nv,2.62,2.62,nv,nv,nv,nv,0.019,nv,0.053,0.481,0.188,0,nv,nv,0,nv,0.14,0,0,nv,nv,nv,668,91,20.3,7.3,19,0.32,nv,0.21,0,nv,nv,0.19,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,1.9,nv,2.1,4,0,0,8.3,8.3,0,nv,12.3,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.056,nv,0.097,nv,5.269,nv,2.079,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.175,nv,22.122,1.272,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,7.501,23.569,nv,nv,31.07,nv,nv,0,65,99,79,30,21,50,50,62,18,73,82,28,58,97,142,36,49,nv,97,nv
1148,Flour,"Rye-flour, bolted (extraction rate 70 %)",0,1447,342,5.7,1.07,6.1,6.7,79.3,73,72.4,nv,6.3,1.4,0.7,0,0.6,87.4,12.6,nv,nv,nv,nv,nv,nv,nv,nv,0.29,0.29,nv,nv,nv,nv,0.234,nv,0.049,1.3,nv,nv,0.37,nv,nv,nv,nv,nv,nv,nv,nv,nv,2.1,204,18,26,119,1.08,0.158,0.89,nv,0.7,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.98,nv,nv,nv,246,428,268,105,97,300,161,235,78,364,353,161,300,460,1400,300,556,nv,300,nv
1149,Beef,"Beef, entrecote ""cap on"", raw",10,1098,265,6.25,2.912,18.2,18.2,0,0,0,0,0,21.3,0.94,0,1,40.5,59.5,25,25,0,0.8,0.8,nv,nv,nv,0.66,0.66,nv,nv,nv,0,0.039,nv,0.16,8.75,5.3,0.4,0.6,0,5,4,1.4,0,0,nv,nv,nv,54,293,4,19,170,1.9,0.062,3.9,1.1,0.011,4,6.5,0,nv,0.7,nv,nv,nv,nv,nv,nv,0.05,0.53,nv,0.9,2.5,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.23,2.35,0.003,0.23,0.84,2.58,nv,nv,0,nv,0,0,0,0,0,0,nv,nv,0,nv,nv,nv,nv,0,nv,nv,nv,0,0,0,0,0,nv,nv,nv,nv,nv,nv,nv,nv,0.64,0.12,5.391,0.24,2.6,nv,nv,nv,nv,nv,nv,nv,0.3,nv,1.26,0.2,8.411,nv,nv,0,nv,nv,nv,nv,0.4,nv,0.26,nv,nv,nv,nv,nv,nv,0,nv,nv,0.2,0,0,nv,nv,nv,nv,nv,nv,nv,nv,nv,8.991,10.171,0.86,nv,20.022,0.26,0.6,70,874,1370,1510,437,131,699,582,757,207,932,1080,612,1050,1600,2560,990,815,nv,728,nv
1150,Fish products,"Kippers, in oil, canned",0,1033,249,6.25,3.28,20.5,20.5,0,0,0,0,0,18.5,0.925,0,2.4,41.4,58.6,15,15,0,6,6,nv,nv,nv,1,1,nv,nv,nv,0,0.04,nv,0.2,3.83,nv,0.35,0.9,4.5,2,0,10,0,0,nv,nv,nv,500,360,50,35,325,0.8,0.1,0.7,60,0,nv,140,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0,nv,nv,nv,nv,0,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,17.113,nv,nv,58,951,1670,1870,623,220,787,689,886,230,1050,1210,590,1250,2100,3050,984,722,nv,853,nv
1152,Fish products,"Herring, salted, ripened",25,1092,264,6.25,2.096,13.1,13.1,0,0,0,0,0,23.5,0.92,0,11,47.6,52.4,48,48,0,11,11,nv,nv,nv,2.3,2.3,nv,nv,nv,0,0.03,nv,0.22,5.34,3,0.22,0.5,nv,6,nv,6.1,0,0,nv,nv,nv,5380,128,60,27,180,1.1,0.14,1,40,0.09,3,22,10,1,3,100,0.3,60,0.1,10,200,3.7,51,nv,1,4,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0,nv,0,0,0,0,0,0,nv,nv,0,nv,nv,nv,nv,0,nv,nv,nv,0,0,0,0,0,nv,nv,nv,nv,0,0,0,nv,1.669,0.102,2.851,nv,0.272,0,nv,0,nv,0,nv,nv,nv,nv,1.123,nv,1.49,0.331,2.782,nv,0.248,4.978,0.177,nv,0.463,nv,0.282,nv,0.56,0,nv,nv,nv,nv,0.065,0,0,1.394,0.16,1.931,nv,nv,nv,nv,nv,nv,nv,0.742,4.894,11.129,4.855,nv,21.62,4.392,0.463,58,692,1090,1240,419,63,503,461,587,140,796,817,335,796,1300,1740,650,503,nv,566,nv
1153,Fermented milk products,"Milk, 1.5 % fat, cultured, kefir",0,201,48,6.38,0.55,3.5,3.4,4.8,4.8,3.8,0,0,1.6,0.945,0,0.8,10.7,89.3,14.6,14,7,0.04,0.04,nv,nv,nv,0.04,0.04,nv,nv,nv,0,0.0463,nv,0.174,0.902,0.0948,0.0492,0.359,1.55,11.5,nv,0.438,1.3,1.3,nv,nv,nv,43,153,121,11.8,95.7,0.029,0.00967,0.413,10.7,0.002,0.052,1.3,5,nv,0.624,nv,nv,nv,nv,nv,nv,0.03,0.3,nv,0.002,0.089,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0,nv,0,0,3.78,0,0,3.78,nv,nv,3.78,nv,nv,nv,nv,0,nv,nv,nv,0,0,0,0,0,nv,nv,0.054,0.035,0.023,0.05,0.062,nv,0.176,nv,0.471,nv,0.161,nv,nv,nv,nv,nv,nv,nv,0.023,nv,0.035,nv,0.354,nv,nv,0.018,nv,nv,nv,nv,0.033,nv,0.012,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,1.032,0.429,0.045,nv,1.506,0.012,0.033,7,187,363,314,88,23,171,171,154,48,248,116,94,116,281,671,77,341,nv,182,nv
1154,Unfermented milk products,"Milk, partly skimmed, organic, 1.5 % fat",nv,199,47,nv,0.54,3.4,3.4,5.1,5.1,5.1,nv,nv,1.5,0.853,nv,0.8,10.7,89.3,19,19,nv,0.0516,nv,nv,nv,nv,0.04,0.04,nv,nv,nv,nv,0.04,nv,0.18,0.09,0.09,0.05,0.41,1,nv,nv,0.38,nv,nv,nv,nv,100,36,161,126,11.5,97,0.008,0.014,0.37,15,0.001,0.18,2.3,nv,nv,0.37,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0,0,0,0,4.6,nv,0,4.6,nv,nv,4.6,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.05,0.04,0.02,0.04,0.05,nv,0.15,0.02,0.41,nv,0.13,nv,nv,nv,nv,nv,nv,nv,0.01,nv,0.02,nv,0.23,0.01,nv,nv,nv,nv,nv,nv,0.02,0.01,0.01,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.04,nv,nv,0.01,0.01,0.91,0.27,0.04,0.05,1.28,0.01,0.02,7,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv
1156,Dressings,"Salad dressing, oil and vinegar",0,1446,350,6.25,0.09,0.6,0.6,9.8,9.8,9.8,nv,0,34.3,0.956,0,2.9,47.6,52.4,0.4,0.4,nv,nv,nv,nv,nv,nv,3.48,3.48,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,1050,88,13.7,5.5,nv,0.27,nv,0.15,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.9,nv,0.7,1.6,0,0,5.7,5.7,0,nv,7.3,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.024,nv,0.037,nv,2.695,nv,1.062,0.201,nv,0.145,nv,0.028,nv,nv,nv,nv,0.049,nv,10.881,0.611,nv,0.287,0.151,nv,0.034,nv,13.83,nv,2.756,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,4.193,12.012,16.586,nv,32.791,2.756,13.83,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv
1157,Spices,"Nutmeg, whole",0,2097,507,6.25,0.96,6,6,49.4,28.6,4,0,20.8,36.3,0.8,0,2.3,94,6,1.33,0,16,0,0,nv,nv,nv,0,0,nv,nv,nv,0,0.346,nv,0.057,1.3,1.3,0.16,nv,nv,76,nv,0,3,3,nv,nv,nv,16,350,184,183,213,3.04,1.03,2.15,nv,nv,nv,1.6,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0,nv,nv,0,nv,nv,0,0,nv,nv,0,4,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,29.048,nv,nv,0,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv
1158,Charcuterie,"Pork, flank, spiced, cooked",0,854,208,6.25,nv,nv,nv,0.6,0.6,nv,nv,0,22.8,0.904,0,nv,nv,nv,0,0,0,0.555,0,nv,0.111,nv,0.44,0.44,nv,nv,nv,0,0.48,nv,0.115,6.83,4,0.21,0.41,5.3,2.2,nv,0.54,23,23,nv,nv,nv,nv,206,7.04,16.2,229,0.88,0.11,1.59,2,0.055,11,8,nv,nv,6.9,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0,0,nv,0.288,nv,5.062,nv,2.779,0,nv,0,nv,0,nv,nv,0,nv,0.546,nv,9.43,nv,nv,0.192,nv,nv,nv,nv,2.094,nv,0.204,nv,nv,nv,nv,nv,nv,nv,nv,nv,0,nv,nv,0,nv,nv,nv,0,nv,nv,nv,0,8.13,10.168,2.299,0,20.596,0.204,2.094,65,760,1210,1440,430,130,620,570,730,170,900,970,450,920,1420,2320,780,690,nv,690,nv
1159,Leaf and stem vegetables,"Brussels sprouts, winter (January to April), raw",20,213,51,6.25,0.704,4.4,4.4,9.2,5.1,5.1,0,4.1,0.5,0.8,0,1.2,15.3,84.7,0,0,nv,0,0,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.833,nv,nv,nv,nv,nv,nv,0,101,101,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.072,nv,0.005,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.015,nv,nv,nv,nv,nv,nv,nv,0.072,nv,0.237,nv,nv,nv,nv,nv,nv,nv,nv,nv,0,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.077,0.015,0.308,nv,0.4,0.237,0.072,0,148,197,218,47,20,127,70,141,50,232,289,92,204,408,739,141,732,nv,190,nv
1160,Leaf and stem vegetables,"Chervil, raw",0,88,21,6.25,0.352,2.2,2.2,2.7,0.7,0.7,0,2,0.6,0.8,0,3.5,9,91,123,0,1470,0,0,nv,nv,nv,2.9,2.9,nv,nv,nv,nv,0.125,nv,0.34,1.98,1.5,0.026,0.3,1.6,220,176,0,37,37,nv,nv,nv,10,597,400,34,41.3,1.6,0.073,1.1,2.8,1.7,9.3,0.1,0,nv,4.2,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.9,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.075,nv,0.003,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.015,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.124,nv,0.263,nv,nv,nv,nv,nv,nv,nv,nv,nv,0,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.078,0.015,0.387,nv,0.48,0.263,0.124,0,95,162,127,35,1,102,67,81,29,123,95,42,137,204,236,99,84,nv,95,nv
1161,Charcuterie,"Pork sausage, Thüringer bratwurst",0,1172,283,6.25,2.304,14.4,14.4,1.3,1.1,1.1,0,0.2,24.5,0.915,0,2.9,43.1,56.9,0,0,0,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0,0,nv,nv,nv,885,229,nv,nv,nv,0.81,0.066,2.6,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,22.418,nv,nv,63,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv
1162,Vegetable fats,Peanut butter,0,2636,637,5.41,4.177,22.6,26.1,19.6,12,12.2,0,7.6,53.7,0.96,0,3,98.9,1.1,0,0,0,0,0,nv,nv,nv,4.7,4.7,nv,nv,nv,0,0.17,nv,0.1,21.3,15,0.5,1.04,nv,53,16,0,0,0,nv,nv,nv,350,700,37,180,330,2.1,0.7,3,0.5,1.52,8,6.9,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0.01,nv,nv,nv,nv,nv,nv,nv,0,nv,0,0,0,0,6.38,6.38,nv,nv,6.38,nv,nv,nv,nv,5.8,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,0,0,nv,0,nv,5.836,nv,2.843,0.721,nv,1.291,nv,nv,nv,nv,nv,nv,0,nv,26.627,nv,nv,0.721,nv,nv,nv,nv,13.514,nv,0,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,nv,10.691,27.348,13.514,nv,51.552,0,13.514,0,961,1750,877,334,334,1300,877,668,376,1170,3130,627,1170,3180,5180,1500,1210,nv,1500,nv
